--------- beginning of /dev/log/main
04-26 17:02:50.578 E/GeckoConsole( 1379): [JavaScript Warning: "Unknown property '-moz-box-shadow'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/css/jquery.mobile-1.3.1.min.css" line: 3 column: 91930 source: ".ui-bar-a{border:1px solid #333;background:#111;color:#fff;font-weight:700;text-shadow:0 -1px 0 #000;background-image:-webkit-gradient(linear,left top,left bottom,from(#3c3c3c),to(#111));background-image:-webkit-linear-gradient(#3c3c3c,#111);background-image:-moz-linear-gradient(#3c3c3c,#111);background-image:-ms-linear-gradient(#3c3c3c,#111);background-image:-o-linear-gradient(#3c3c3c,#111);background-image:linear-gradient(#3c3c3c,#111)}.ui-bar-a,.ui-bar-a input,.ui-bar-a select,.ui-bar-a textarea,.ui-bar-a button{font-family:Helvetica,Arial,sans-serif}.ui-bar-a .ui-link-inherit{color:#fff}.ui-bar-a a.ui-link{color:#7cc4e7;font-weight:700}.ui-bar-a a.ui-link:visited{color:#2489ce}.ui-bar-a a.ui-link:hover{color:#2489ce}.ui-bar-a a.ui-link:active{color:#2489ce}.ui-body-a,.ui-overlay-a{border:1px solid #444;background:#22
04-26 17:02:51.168 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'padding'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 182 column: 10 source: "	padding: auto 4px;"}]
04-26 17:02:51.168 E/GeckoConsole( 1379): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 183 column: 11 source: "	box-sizing: content-box;"}]
04-26 17:02:51.168 E/GeckoConsole( 1379): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 226 column: 19 source: "	-moz-border-radius: 2px;"}]
04-26 17:02:51.168 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 234 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(30,30,30,0.8)), to(rgba(60,60,60,0.8)));"}]
04-26 17:02:51.168 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 235 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8)); "}]
04-26 17:02:51.168 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 237 column: 13 source: "	background: -o-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8));"}]
04-26 17:02:51.168 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 238 column: 13 source: "	background: -ms-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8));"}]
04-26 17:02:51.168 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 243 column: 19 source: "	background-image: -o-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);"}]
04-26 17:02:51.178 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 244 column: 19 source: "	background-image: -webkit-gradient(linear, 0 100%, 100% 0, color-stop(0.25, rgba(255, 255, 255, 0.15)), color-stop(0.25, transparent), color-stop(0.5, transparent), color-stop(0.5, rgba(255, 255, 255, 0.15)), color-stop(0.75, rgba(255, 255, 255, 0.15)), color-stop(0.75, transparent), to(transparent));"}]
04-26 17:02:51.178 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 245 column: 19 source: "	background-image: -webkit-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);"}]
04-26 17:02:51.178 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 247 column: 19 source: "	background-image: -ms-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);"}]
04-26 17:02:51.178 E/GeckoConsole( 1379): [JavaScript Warning: "Unknown property '-moz-background-size'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 250 column: 21 source: "	-moz-background-size: 15px 15px;"}]
04-26 17:02:51.178 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 269 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(44,124,145,0.8)), to(rgba(78,183,212,0.8))); "}]
04-26 17:02:51.178 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 270 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(44,124,145,0.8), rgba(78,183,212,0.8));"}]
04-26 17:02:51.178 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 272 column: 13 source: "	background: -o-linear-gradient(top, rgba(44,124,145,0.8), rgba(78,183,212,0.8));"}]
04-26 17:02:51.178 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 273 column: 13 source: "	background: -ms-linear-gradient(top, rgba(44,124,145,0.8), rgba(78,183,212,0.8));"}]
04-26 17:02:51.178 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 281 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(255,255,255,0.9)), to(rgba(200,200,200,0.8)));"}]
04-26 17:02:51.178 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 282 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-26 17:02:51.178 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 284 column: 13 source: "	background: -o-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-26 17:02:51.178 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 285 column: 13 source: "	background: -ms-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-26 17:02:51.178 E/GeckoConsole( 1379): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 296 column: 19 source: "	-moz-border-radius: 5px;"}]
04-26 17:02:51.178 E/GeckoConsole( 1379): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 333 column: 19 source: "	-moz-border-radius: 0;"}]
04-26 17:02:51.178 E/GeckoConsole( 1379): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 383 column: 19 source: "	-moz-border-radius: 0;"}]
04-26 17:02:51.178 E/GeckoConsole( 1379): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 393 column: 19 source: "	-moz-border-radius: 0 0 4px 4px;"}]
04-26 17:02:51.178 E/GeckoConsole( 1379): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 434 column: 19 source: "	-moz-border-radius: 1px;"}]
04-26 17:02:51.178 E/GeckoConsole( 1379): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 459 column: 19 source: "	-moz-border-radius: 2px;"}]
04-26 17:02:51.178 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 464 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(30,30,30,0.8)), to(rgba(60,60,60,0.8)));"}]
04-26 17:02:51.188 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 465 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8)); "}]
04-26 17:02:51.188 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 467 column: 13 source: "	background: -o-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8));"}]
04-26 17:02:51.188 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 468 column: 13 source: "	background: -ms-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8));"}]
04-26 17:02:51.188 E/GeckoConsole( 1379): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 484 column: 19 source: "	-moz-border-radius: 2px;"}]
04-26 17:02:51.188 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 489 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(255,255,255,0.9)), to(rgba(200,200,200,0.8)));"}]
04-26 17:02:51.188 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 490 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-26 17:02:51.188 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 492 column: 13 source: "	background: -o-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-26 17:02:51.188 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 493 column: 13 source: "	background: -ms-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-26 17:02:51.188 E/GeckoConsole( 1379): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 529 column: 19 source: "	-moz-border-radius: 0;"}]
04-26 17:02:51.188 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 586 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(50,50,50,0.7)), to(rgba(0,0,0,0.7)));"}]
04-26 17:02:51.188 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 587 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(50,50,50,0.7), rgba(0,0,0,0.7));"}]
04-26 17:02:51.188 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 589 column: 13 source: "	background: -o-linear-gradient(top, rgba(50,50,50,0.7), rgba(0,0,0,0.7));"}]
04-26 17:02:51.188 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 590 column: 13 source: "	background: -ms-linear-gradient(top, rgba(50,50,50,0.7), rgba(0,0,0,0.7));"}]
04-26 17:02:51.188 E/GeckoConsole( 1379): [JavaScript Warning: "Expected 'none' or URL but found 'progid'.  Error in parsing value for 'filter'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 592 column: 9 source: "	filter: progid:DXImageTransform.Microsoft.Gradient(GradientType=0, startColorstr=#323232,endColorstr=#000000);		"}]
04-26 17:02:51.188 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 613 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(102,102,102,0.7)), to(rgba(50,50,50,0.6)));"}]
04-26 17:02:51.188 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 614 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(102,102,102,0.7), rgba(50,50,50,0.6));"}]
04-26 17:02:51.188 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 616 column: 13 source: "	background: -o-linear-gradient(top, rgba(102,102,102,0.7), rgba(50,50,50,0.6));"}]
04-26 17:02:51.188 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 617 column: 13 source: "	background: -ms-linear-gradient(top, rgba(102,102,102,0.7), rgba(50,50,50,0.6));"}]
04-26 17:02:51.198 E/GeckoConsole( 1379): [JavaScript Warning: "Expected 'none' or URL but found 'progid'.  Error in parsing value for 'filter'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 619 column: 9 source: "	filter: progid:DXImageTransform.Microsoft.Gradient(GradientType=0, startColorstr=#666666,endColorstr=#323232);		"}]
04-26 17:02:51.198 E/GeckoConsole( 1379): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 777 column: 19 source: "	-moz-border-radius: 0;"}]
04-26 17:02:51.378 E/GeckoConsole( 1379): [JavaScript Warning: "SyntaxError: Using //@ to indicate sourceMappingURL pragmas is deprecated. Use //# instead" {file: "http://fla.sportv.utouchlabs.com/core/js/jquery.mobile-1.3.1.min.js" line: 7 column: 0 source: "//@ sourceMappingURL=jquery.mobile-1.3.1.min.map"}]
04-26 17:02:51.378 E/GeckoConsole( 1379): [JavaScript Warning: "Error: http://fla.sportv.utouchlabs.com/core/js/jquery.mobile-1.3.1.min.js is being assigned a //# sourceMappingURL, but already has one"]
04-26 17:02:51.888 E/GeckoConsole( 1379): [JavaScript Warning: "Expected media feature name but found '-webkit-transform-3d'." {file: "from DOM" line: 0 column: 1 source: "(-Webkit-transform-3d),(-Moz-transform-3d),(-O-transform-3d),(transform-3d)"}]
04-26 17:02:51.888 E/GeckoConsole( 1379): [JavaScript Warning: "Expected media feature name but found '-moz-transform-3d'." {file: "from DOM" line: 0 column: 24 source: "(-Webkit-transform-3d),(-Moz-transform-3d),(-O-transform-3d),(transform-3d)"}]
04-26 17:02:51.888 E/GeckoConsole( 1379): [JavaScript Warning: "Expected media feature name but found '-o-transform-3d'." {file: "from DOM" line: 0 column: 44 source: "(-Webkit-transform-3d),(-Moz-transform-3d),(-O-transform-3d),(transform-3d)"}]
04-26 17:02:51.888 E/GeckoConsole( 1379): [JavaScript Warning: "Expected media feature name but found 'transform-3d'." {file: "from DOM" line: 0 column: 62 source: "(-Webkit-transform-3d),(-Moz-transform-3d),(-O-transform-3d),(transform-3d)"}]
04-26 17:02:51.968 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'pointer-events'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/flamengo/index.html" line: 0 column: 0 source: "x"}]
04-26 17:02:52.348 W/WifiHW  (   84): wifi_command: SIGNAL_POLL
04-26 17:02:53.018 E/GeckoConsole( 1379): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/flamengo/index.html" line: 0 column: 67 source: "-webkit-box-sizing:border-box;-moz-box-sizing:border-box;box-sizing:border-box;padding:1px;border:1px;display:block;width:4px;margin-top:1%;position:absolute;top:1%"}]
04-26 17:02:53.018 E/GeckoConsole( 1379): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/flamengo/index.html" line: 0 column: 111 source: "padding:0;margin:0;border:0;display:block;-webkit-box-sizing:content-box;-moz-box-sizing:content-box;box-sizing:content-box"}]
04-26 17:02:53.038 E/GeckoConsole( 1379): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/flamengo/index.html" line: 0 column: 111 source: "padding:0;margin:0;border:0;display:block;-webkit-box-sizing:content-box;-moz-box-sizing:content-box;box-sizing:content-box"}]
04-26 17:02:53.128 E/GeckoConsole( 1379): [JavaScript Warning: "Empty string passed to getElementById()." {file: "http://fla.sportv.utouchlabs.com/core/js/jquery.mobile-1.3.1.min.js" line: 6}]
04-26 17:02:54.918 E/GeckoConsole( 1379): [JavaScript Warning: "Expected ',' but found 'left'.  Error in parsing value for 'transition-property'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/flamengo/index.html" line: 0 column: 4 source: "top left"}]
04-26 17:02:54.918 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'transition-duration'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/flamengo/index.html" line: 0 column: 0 source: "0"}]
04-26 17:02:54.988 E/GeckoConsole( 1379): [JavaScript Warning: "Error in parsing value for 'transition-duration'.  Declaration dropped." {file: "http://fla.sportv.utouchlabs.com/flamengo/index.html" line: 0 column: 0 source: "0"}]
04-26 17:02:55.578 E/GeckoConsole( 1379): [JavaScript Warning: "Use of getPreventDefault() is deprecated.  Use defaultPrevented instead." {file: "http://fla.sportv.utouchlabs.com/core/js/jquery-2.0.0.min.js" line: 5}]
04-26 17:02:56.438 E/GeckoConsole( 1379): [JavaScript Error: "TypeError: data.results is undefined" {file: "http://fla.sportv.utouchlabs.com/core/js/controller.js" line: 925}]
04-26 17:02:56.478 E/GeckoConsole( 1379): [JavaScript Error: "TypeError: e is undefined" {file: "http://fla.sportv.utouchlabs.com/core/js/jquery-2.0.0.min.js" line: 4}]
04-26 17:02:56.758 I/Gonk    (   84): Setting nice for pid 1467 to 18
04-26 17:02:56.758 I/Gonk    (   84): Changed nice for pid 1467 from 18 to 18.
04-26 17:02:56.758 I/Gecko   (   84): [Parent 84] WARNING: waitpid failed pid:1467 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-26 17:02:56.758 I/Gonk    (   84): Setting nice for pid 1467 to 1
04-26 17:02:56.768 I/Gonk    (   84): Changed nice for pid 1467 from 18 to 1.
04-26 17:02:56.828 I/Gonk    (   84): Setting nice for pid 1467 to 18
04-26 17:02:56.838 I/Gonk    (   84): Changed nice for pid 1467 from 1 to 18.
04-26 17:02:57.288 E/GeckoConsole(   84): Content JS LOG at dummy file:326 in GaiaApps.launch/appOpen/<: app with origin 'http://fla.sportv.utouchlabs.com' has launched
04-26 17:02:57.298 I/Gecko   (   84): 1398556977317	Marionette	INFO	sendToClient: {"from":"0","value":{"frame":{"ELEMENT":"{e3d8ef3f-9e38-4dd0-b0d4-f52d10b4b151}"},"src":"http://fla.sportv.utouchlabs.com/flamengo/index.html","name":"Flamengo SporTV","origin":"http://fla.sportv.utouchlabs.com"}}, {5fa445d3-28bf-4ea7-b988-038e1c7e1676}, {5fa445d3-28bf-4ea7-b988-038e1c7e1676}
04-26 17:02:57.328 E/[Gralloc-ERROR](   84): int gralloc_unregister_buffer(const gralloc_module_t*, const native_handle_t*):274 Trying to unregister buffer 0x467aae20 from process 84 that was not created in current process: 84
04-26 17:02:57.328 E/[Gralloc-ERROR](   84): int gralloc_unregister_buffer(const gralloc_module_t*, const native_handle_t*):274 Trying to unregister buffer 0x467aaec0 from process 84 that was not created in current process: 84
04-26 17:02:57.328 E/[Gralloc-ERROR](   84): int gralloc_unregister_buffer(const gralloc_module_t*, const native_handle_t*):274 Trying to unregister buffer 0x467cd100 from process 84 that was not created in current process: 84
04-26 17:02:57.328 E/[Gralloc-ERROR](   84): int gralloc_unregister_buffer(const gralloc_module_t*, const native_handle_t*):274 Trying to unregister buffer 0x467aaf60 from process 84 that was not created in current process: 84
04-26 17:02:57.358 W/WifiHW  (   84): wifi_command: SIGNAL_POLL
04-26 17:02:57.418 E/GeckoConsole(   84): Offline cache manifest HTTP request failed, URL=http://fla.sportv.utouchlabs.com/flamengo/team.appcache
04-26 17:02:57.428 E/GeckoConsole(   84): Offline cache manifest removed, cache cleared, URL=http://fla.sportv.utouchlabs.com/flamengo/team.appcache
04-26 17:02:57.438 E/GeckoConsole(   84): Offline cache update error, URL=http://fla.sportv.utouchlabs.com/flamengo/team.appcache
04-26 17:02:57.448 I/Gecko   (   84): 1398556977458	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"focus":true,"element":"{e3d8ef3f-9e38-4dd0-b0d4-f52d10b4b151}"}}, id: {0c90ffdc-d1f3-4637-919c-d6a3c1109770}
04-26 17:02:57.448 I/Gecko   (   84): 1398556977467	Marionette	INFO	Switched to frame: {"frameValue":"{e3d8ef3f-9e38-4dd0-b0d4-f52d10b4b151}"}
04-26 17:02:57.518 I/Gecko   (   84): 1398556977537	Marionette	INFO	trying remote frame 0
04-26 17:02:57.538 I/Gecko   (   84): 1398556977552	Marionette	INFO	deleting frame
04-26 17:02:57.548 I/Gecko   (   84): 1398556977560	Marionette	INFO	frame-manager load script: [object ChromeMessageSender]
04-26 17:02:57.568 I/Gecko   (   84): [Parent 84] WARNING: pipe error (106): Connection reset by peer: file ../../../gecko/ipc/chromium/src/chrome/common/ipc_channel_posix.cc, line 446
04-26 17:02:57.568 I/Gecko   (   84): 
04-26 17:02:57.568 I/Gecko   (   84): ###!!! [Parent][MessageChannel] Error: Channel error: cannot send/recv
04-26 17:02:57.568 I/Gecko   (   84): 
04-26 17:02:57.678 I/GeckoDump(   84): Crash reporter : Can't fetch app.reportCrashes. Exception: [Exception... "Component returned failure code: 0x8000ffff (NS_ERROR_UNEXPECTED) [nsIPrefBranch.getBoolPref]"  nsresult: "0x8000ffff (NS_ERROR_UNEXPECTED)"  location: "JS frame :: chrome://browser/content/shell.js :: shell_reportCrash :: line 7"  data: no]
04-26 17:02:57.688 I/Gecko   (   84): [Parent 84] WARNING: waitpid failed pid:1467 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-26 17:02:58.118 I/Gecko   (   84): 1398556978129	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {0c90ffdc-d1f3-4637-919c-d6a3c1109770}, {0c90ffdc-d1f3-4637-919c-d6a3c1109770}
04-26 17:02:58.138 I/Gecko   (   84): 1398556978158	Marionette	INFO	sendToClient: {"from":"0","value":"http://fla.sportv.utouchlabs.com/flamengo/index.html"}, {b36f05b9-4d16-45fe-a6dd-cfdf894cfbf6}, {b36f05b9-4d16-45fe-a6dd-cfdf894cfbf6}
04-26 17:02:58.148 I/Gecko   (   84): 1398556978164	Marionette	DEBUG	Got request: execute, data: {"to":"0","sessionId":"3-b2g","name":"executeScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"app_checker.py","script":"return window.document.readyState;","line":191}}, id: {ed67e8ea-2bea-4cb9-a198-0e51f187c776}
04-26 17:02:58.188 I/Gecko   (   84): 1398556978200	Marionette	INFO	sendToClient: {"from":"0","value":"complete"}, {ed67e8ea-2bea-4cb9-a198-0e51f187c776}, {ed67e8ea-2bea-4cb9-a198-0e51f187c776}
04-26 17:02:58.218 I/Gecko   (   84): 1398556978230	Marionette	INFO	sendToClient: {"from":"0","value":"http://fla.sportv.utouchlabs.com/flamengo/index.html"}, {06b2898e-a24f-4603-9a8e-34e10c6d4e76}, {06b2898e-a24f-4603-9a8e-34e10c6d4e76}
04-26 17:02:58.238 I/Gecko   ( 1379): Attempting load of libEGL.so
04-26 17:02:58.308 D/libEGL  ( 1379): loaded /system/lib/egl/libEGL_mali.so
04-26 17:02:58.338 D/libEGL  ( 1379): loaded /system/lib/egl/libGLESv1_CM_mali.so
04-26 17:02:58.338 D/libEGL  ( 1379): loaded /system/lib/egl/libGLESv2_mali.so
04-26 17:02:58.388 I/Gecko   ( 1379): SharedSurface_Gralloc::Create -------
04-26 17:02:58.408 I/Gecko   ( 1379): SharedSurface_Gralloc::Create: success -- surface 0x441cd140, GraphicBuffer 0x441e7500.
