--------- beginning of /dev/log/main
04-26 16:25:53.719 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'transition-duration'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/goias/index.html" line: 0 column: 0 source: "0"}]
04-26 16:25:54.229 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:25:54.509 E/GeckoConsole(  950): [JavaScript Warning: "Use of getPreventDefault() is deprecated.  Use defaultPrevented instead." {file: "http://goi.sportv.utouchlabs.com/core/js/jquery-2.0.0.min.js" line: 5}]
04-26 16:25:54.909 I/log     ( 1034): <4>0[ 384.496275] lowmem_shrink select 933 (Homescreen), adj 8, size 6222, to kill 
04-26 16:25:55.279 E/GeckoConsole(  950): [JavaScript Error: "TypeError: data.results is undefined" {file: "http://goi.sportv.utouchlabs.com/core/js/controller.js" line: 925}]
04-26 16:25:55.299 E/GeckoConsole(  950): [JavaScript Error: "TypeError: e is undefined" {file: "http://goi.sportv.utouchlabs.com/core/js/jquery-2.0.0.min.js" line: 4}]
04-26 16:25:55.799 E/GeckoConsole(   83): Offline cache manifest HTTP request failed, URL=http://goi.sportv.utouchlabs.com/goias/team.appcache
04-26 16:25:55.819 E/GeckoConsole(   83): Content JS LOG at dummy file:326 in GaiaApps.launch/appOpen/<: app with origin 'http://goi.sportv.utouchlabs.com' has launched
04-26 16:25:55.819 I/Gecko   (   83): 1398554755824	Marionette	INFO	sendToClient: {"from":"0","value":{"frame":{"ELEMENT":"{4795da2d-c3b0-45b8-b061-1302a4faa879}"},"src":"http://goi.sportv.utouchlabs.com/goias/index.html","name":"Goiás SporTV","origin":"http://goi.sportv.utouchlabs.com"}}, {ef25f68c-201d-4c18-a395-56eb4566b780}, {ef25f68c-201d-4c18-a395-56eb4566b780}
04-26 16:25:55.949 E/GeckoConsole(   83): Offline cache manifest removed, cache cleared, URL=http://goi.sportv.utouchlabs.com/goias/team.appcache
04-26 16:25:55.949 E/GeckoConsole(   83): Offline cache update error, URL=http://goi.sportv.utouchlabs.com/goias/team.appcache
04-26 16:25:56.129 I/Gecko   (   83): 1398554756132	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"focus":true,"element":"{4795da2d-c3b0-45b8-b061-1302a4faa879}"}}, id: {c7ca63e2-2a8e-47b9-bf3d-2d69469b0456}
04-26 16:25:56.169 I/Gecko   (   83): [Parent 83] WARNING: pipe error (90): Connection reset by peer: file ../../../gecko/ipc/chromium/src/chrome/common/ipc_channel_posix.cc, line 446
04-26 16:25:56.169 I/Gecko   (   83): 1398554756176	Marionette	INFO	Switched to frame: {"frameValue":"{4795da2d-c3b0-45b8-b061-1302a4faa879}"}
04-26 16:25:56.219 I/Gecko   (   83): 
04-26 16:25:56.219 I/Gecko   (   83): ###!!! [Parent][MessageChannel] Error: Channel error: cannot send/recv
04-26 16:25:56.219 I/Gecko   (   83): 
04-26 16:25:56.309 I/Gecko   (   83): 1398554756318	Marionette	INFO	trying remote frame 0
04-26 16:25:56.329 I/Gecko   (   83): 1398554756330	Marionette	INFO	deleting frame
04-26 16:25:56.329 I/Gecko   (   83): 1398554756336	Marionette	INFO	frame-manager load script: [object ChromeMessageSender]
04-26 16:25:56.559 I/Gecko   (   83): 1398554756568	Marionette	INFO	loaded marionette-listener.js
04-26 16:25:56.609 I/Gecko   (   83): [Parent 83] WARNING: waitpid failed pid:933 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-26 16:25:58.609 I/Gecko   (   83): [Parent 83] WARNING: waitpid failed pid:933 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-26 16:25:58.609 I/Gecko   (   83): [Parent 83] WARNING: Failed to deliver SIGKILL to 933!(3).: file ../../../gecko/ipc/chromium/src/chrome/common/process_watcher_posix_sigchld.cc, line 118
04-26 16:25:59.249 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:26:04.249 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:26:09.249 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:26:11.849 E/Profiler(   83): BPUnw: [1 total] thread_unregister_for_profiling(me=0xa65648)  (NOT REGISTERED) 
04-26 16:26:12.039 E/Profiler(   83): BPUnw: [1 total] thread_unregister_for_profiling(me=0xa5de40)  (NOT REGISTERED) 
04-26 16:26:12.049 E/Profiler(   83): BPUnw: [1 total] thread_unregister_for_profiling(me=0xa75500)  (NOT REGISTERED) 
04-26 16:26:12.049 E/Profiler(   83): BPUnw: [1 total] thread_unregister_for_profiling(me=0xa5e080)  (NOT REGISTERED) 
04-26 16:26:12.079 E/Profiler(   83): BPUnw: [1 total] thread_unregister_for_profiling(me=0xa74ed8)  (NOT REGISTERED) 
04-26 16:26:14.249 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:26:19.249 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:26:24.249 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:26:29.249 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:26:34.249 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:26:39.249 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:26:44.259 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:26:49.259 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:26:54.259 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:26:59.259 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:27:03.599 D/Sensors (   83): SensorTMD2771::readEvents()======data_fd=53,count=16
04-26 16:27:03.609 D/Sensors (   83): SensorTMD2771::processEvent()=====code=40::value=19 
04-26 16:27:03.609 D/Sensors (   83): SensorTMD2771: mPendingEvents[Light].light = 19.000000
04-26 16:27:04.259 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:27:09.259 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:27:14.259 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:27:19.259 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:27:24.259 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:27:29.259 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:27:34.269 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:27:39.269 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:27:44.269 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:27:49.269 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:27:54.269 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:27:59.269 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:28:04.269 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:28:09.269 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:28:14.269 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:28:19.269 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:28:24.269 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:28:29.269 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:28:34.279 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:28:39.279 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:28:44.279 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:28:49.279 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:28:54.279 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:28:59.279 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:29:04.279 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:29:09.279 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:29:14.279 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:29:19.279 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:29:24.279 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:29:29.289 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:29:34.289 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:29:39.289 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:29:44.289 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:29:49.289 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:29:54.289 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:29:59.289 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:30:04.289 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:30:09.289 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:30:14.299 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:30:19.299 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:30:24.299 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:30:29.299 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:30:34.299 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:30:39.299 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:30:44.299 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:30:49.299 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:30:54.299 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:30:59.299 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:31:04.309 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:31:09.309 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:31:14.309 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:31:19.309 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:31:24.309 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:31:29.309 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:31:34.309 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:31:39.309 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:31:44.309 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:31:49.319 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 16:31:54.319 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
